rank,id,title,url,user_id,stocks_delta_7d,current_stocks_count,previous_stocks_count,likes_delta_7d,current_likes_count,previous_likes_count,comments_count,page_views_count,created_at,tags,is_new_in_period
62,4ebad02e45e3c8354379,ターミナル内でJupyter Notebookを動かす方法: エージェント時代のデータ分析: h5i-db,https://qiita.com/Koukyosyumei/items/4ebad02e45e3c8354379,Koukyosyumei,1,1,0,1,2,1,0,,2026-08-05T07:41:29+09:00,"AIエージェント,AI駆動開発,Kaggle,ClaudeCode,codex",false
63,da62798724a7cda01332,Cloudflare WorkersでステートレスMCPサーバーを作る：設計判断とハマりどころ【AI名刺管理「めいしばこ」開発記】,https://qiita.com/kaz_meishibako/items/da62798724a7cda01332,kaz_meishibako,1,1,0,1,1,0,0,,2026-08-14T20:32:48+09:00,"名刺,無料,AI,Claude,ChatGPT",true
64,e2e7f22dd94c827c2086,Claude Skills完全ガイド②：自分だけのSkillsを作る編,https://qiita.com/Tomo27/items/e2e7f22dd94c827c2086,Tomo27,1,1,0,1,1,0,0,,2026-08-13T20:31:30+09:00,"Claude,ClaudeSkills,自動化",true
65,a7f4c8e60e7729c70066,Claude WorkbenchがConsoleに統合——Claude Code・Cursor開発者の移行チェックリスト【2026年8月】,https://qiita.com/aimakerlab/items/a7f4c8e60e7729c70066,aimakerlab,1,1,0,1,1,0,0,,2026-08-12T12:00:01+09:00,"Claude,ClaudeCode,cursor,AI,VibeCoding",true
66,897366b345858c9a8bff,Claude Skills完全ガイド①：基本の使い方と設定編,https://qiita.com/Tomo27/items/897366b345858c9a8bff,Tomo27,1,1,0,1,1,0,0,,2026-08-12T01:23:50+09:00,"Claude,ClaudeSkills,AI活用",true
67,9d57c80c36f5e951bd3b,Claude Code × OpenRouter Free Models — コスト $0 で AI 駆動開発を始める5つの設定,https://qiita.com/locallab/items/9d57c80c36f5e951bd3b,locallab,1,1,0,1,1,0,0,,2026-08-11T21:01:19+09:00,"Claude,AI,OpenRouter",true
68,8932f69ed521b6096a5f,AIに「安全なバッチしか書かせない」ためのClaude Skillを作った話（オフライン/SJIS/CRLF対応）,https://qiita.com/huangmenjimifan/items/8932f69ed521b6096a5f,huangmenjimifan,1,1,0,1,1,0,0,,2026-08-10T17:23:06+09:00,"Claude,AI,batch,Windows,PowerShell",true
69,2fe652128bbc024590c4,"月3,400円のAI会社を安全に回す多層防御 — 安全装置がしばらく止まっていた話",https://qiita.com/macchan_ai_dev/items/2fe652128bbc024590c4,macchan_ai_dev,1,1,0,1,1,0,0,,2026-08-10T15:41:40+09:00,"AIエージェント,Claude,個人開発,ClaudeCode,Security",true
70,4a1e1c60a4c50dda6370,実際のレビュー指摘から Claude Code のルールを改善する,https://qiita.com/kkaattoo/items/4a1e1c60a4c50dda6370,kkaattoo,1,1,0,1,1,0,0,,2026-08-09T22:56:59+09:00,"ClaudeCode,Claude,AI,コードレビュー",true
71,43f323290eb3f524263c,Claude Code開発者が押さえておきたいAnthropicニュース（2026-08-09）,https://qiita.com/homhom44/items/43f323290eb3f524263c,homhom44,1,1,0,1,1,0,0,,2026-08-09T14:53:27+09:00,"Claude,Anthropic,AI,ClaudeCode",true
72,0ecc8dded92646448bd6,【2026年8月版】Claude Code・GitHub Copilot・Cursor実装比較｜インストールからCI組み込み・簡易ベンチマークまで,https://qiita.com/sescore/items/0ecc8dded92646448bd6,sescore,1,1,0,1,1,0,0,,2026-08-09T08:15:12+09:00,"Claude,GitHubCopilot,Git,AI,開発",true
73,e6b7e27b7c84dbb2c219,AIに環境の監視を任せて分かった、検知と修復の間にある境界線,https://qiita.com/tateishi-t/items/e6b7e27b7c84dbb2c219,tateishi-t,1,1,0,1,1,0,0,,2026-08-15T22:06:14+09:00,"ClaudeCode,AI,自動化,Security,個人開発",true
74,00cc76146aa985f12afc,Claude Codeを安全に使うために工夫できること,https://qiita.com/ryo0819/items/00cc76146aa985f12afc,ryo0819,1,1,0,1,1,0,0,,2026-08-14T22:21:02+09:00,ClaudeCode,true
75,70f8422daf466a70277e,Windows 11でClaude Code + Ollama + Qwen 3.5をローカル実行する,https://qiita.com/miyauchi_in_the_shell/items/70f8422daf466a70277e,miyauchi_in_the_shell,1,1,0,1,1,0,0,,2026-08-14T12:55:48+09:00,"AI,ローカルLLM,ClaudeCode,ollama,Qwen3.5",true
76,710fa8e4ae497be80c55,ボツにしたAIエージェント可視化ツールのドット絵、全部置いていきます（CC0）,https://qiita.com/HiroSnow0413/items/710fa8e4ae497be80c55,HiroSnow0413,1,1,0,1,1,0,0,,2026-08-14T01:33:29+09:00,"画像生成AI,Gemini,ドット絵,個人開発,ClaudeCode",true
77,a8559e3d678b256eab3d,「AIで技術記事を書くのは良くない」と言われるけど、別に書いてもよくない？,https://qiita.com/ikuosaito1989/items/a8559e3d678b256eab3d,ikuosaito1989,1,1,0,1,1,0,0,,2026-08-13T21:42:46+09:00,"AI,codex,ClaudeCode",true
78,d2845161bb31ebada938,Claude Codeスキル検索の急上昇7ワード、4つが「デザインの審美眼」系だった(8月12日データ),https://qiita.com/Skillselion/items/d2845161bb31ebada938,Skillselion,1,1,0,1,1,0,0,,2026-08-12T17:18:14+09:00,"ClaudeCode,AI,Design,フロントエンド",true
79,8e8cbd75973075aa8f55,表に順番を書いたら、電卓が動いた ── 二十年追いかけたRPAが、Excelの上で完成した話,https://qiita.com/shu15511551/items/8e8cbd75973075aa8f55,shu15511551,1,1,0,1,1,0,0,,2026-08-11T04:15:08+09:00,"ExcelVBA,ClaudeCode,AI,VBA,生産性向上",true
80,848be6a152b417a9cc25,AI-DLC v2 が一般公開(GA)！！！ClaudeCode使いは今すぐに使うべきか？,https://qiita.com/dialog-riku/items/848be6a152b417a9cc25,dialog-riku,1,1,0,1,1,0,0,,2026-08-10T12:53:48+09:00,"AI駆動開発,AI-DLC,v2,ClaudeCode",true
81,b6052b46d19674a40ace,AIエージェントのルール管理は、マトリクス組織で破綻する。CLAUDE.mdを「多重継承」させる4つの方法,https://qiita.com/yo16/items/b6052b46d19674a40ace,yo16,1,1,0,1,1,0,0,,2026-08-10T12:43:48+09:00,"AI,ClaudeCode,多重継承",true
82,11272b4c4d7e75d04a19,AI に rm を打たせない — hooks 三段構えの実物,https://qiita.com/berrylove/items/11272b4c4d7e75d04a19,berrylove,1,1,0,1,1,0,0,,2026-08-09T17:01:06+09:00,"ClaudeCode,AI,hooks,個人開発",true
83,4658926a0d2004a945a9,Claude Code からラズパイ Pico 2 を使ってみた（LED 点灯 → 2.8 インチ液晶表示まで）,https://qiita.com/zukka/items/4658926a0d2004a945a9,zukka,1,1,0,1,1,0,0,,2026-08-09T12:41:34+09:00,"ClaudeCode,RaspberryPiPico,micropython,waveshare,電子工作",true
84,216e41649a628f6feb0f,denyに書いたのに読めてしまう——sandbox設定が黙って無効になる条件,https://qiita.com/yurukusa/items/216e41649a628f6feb0f,yurukusa,1,1,0,1,1,0,0,,2026-08-09T00:45:59+09:00,"ClaudeCode,Security,設定,JSON,AI",false
85,d9f0e302b0b7c1826a7b,Claude Codeのpush前フックをworktree対応にする(CLAUDE_PROJECT_DIRの罠),https://qiita.com/itaraiguma/items/d9f0e302b0b7c1826a7b,itaraiguma,1,1,0,1,1,0,0,,2026-08-08T21:09:19+09:00,"ClaudeCode,Git,GitWorktree,個人開発,フック",false
86,f45617f248b2d4fbef02,Claude Code にブラウザを操作させてみた ── GitHub Copilotにできるなら、と思ってPlaywright MCPを足した話,https://qiita.com/y104autumn/items/f45617f248b2d4fbef02,y104autumn,1,1,0,1,1,0,0,,2026-08-03T13:00:43+09:00,"ClaudeCode,MCP,Playwright,AI,個人開発",false
87,0bd94a25b3714e9c8f09,Claude Codeを91日使い倒して、生き残った設定だけ全部置いていく,https://qiita.com/daisuke-nagata/items/0bd94a25b3714e9c8f09,daisuke-nagata,1,1,0,1,1,0,0,,2026-08-02T17:51:34+09:00,"AI,ClaudeCode,生産性,開発環境,検証",false
88,5d34e588c9042723f85e,Windows版 IBM BobでWSL上のDocker MCP Serverを利用する ― MCP設定例,https://qiita.com/xiaojinse/items/5d34e588c9042723f85e,xiaojinse,1,1,0,1,1,0,0,,2026-08-12T18:12:13+09:00,"IBM-Cloud,IBMBob,MCP,MCPサーバー",true
89,fdeda32ceb783a6c8981,JetBrains Context で Claude と Codex に同じコードベース知識を持たせる,https://qiita.com/nattogohan123/items/fdeda32ceb783a6c8981,nattogohan123,1,1,0,0,1,1,0,,2026-08-05T10:40:17+09:00,"AI,JetBrains,ClaudeCode,codex,AIエージェント",false
90,6e4df2d763f22d77157e,Trueful番外編2：ドキュメントが散らかった話、あるいは「正本」をどこに置くか,https://qiita.com/Ruria1024/items/6e4df2d763f22d77157e,Ruria1024,1,1,0,0,0,0,0,,2026-08-15T13:59:12+09:00,"SKILLS,Trueful,Claude,プロジェクト管理,GoogleDrive",true
91,6bc03320b1d2873318db,Claude Code v2.1.232｜サブエージェントの fork がデフォルトON｜毎日Changelog解説,https://qiita.com/moha0918_/items/6bc03320b1d2873318db,moha0918_,1,1,0,0,0,0,0,,2026-08-15T08:05:23+09:00,"ClaudeCode,Claude,AI,Anthropic,Permissions",true
