rank,id,title,url,user_id,stocks_count,stocks_delta,likes_count,likes_delta,previous_rank,rank_delta,comments_count,page_views_count,created_at,tags
33,eb12e595e193b100a94f,Bedrock の Claude Fable 5 で data retention エラーが出たら ― CloudShell だけで解決する,https://qiita.com/shohei_yamamoto/items/eb12e595e193b100a94f,shohei_yamamoto,14,0,15,0,32,-1,0,,2026-06-11T18:36:55+09:00,"AWS,CloudShell,bedrock,生成AI,Claude"
34,aaa3ce165cb4efdabd18,Claude Codeで使うモデルを変更してみた検証メモ,https://qiita.com/KNR109/items/aaa3ce165cb4efdabd18,KNR109,14,0,15,0,33,-1,0,,2026-05-30T07:15:03+09:00,"Minimax,生成AI,AI駆動開発,AIエージェント,ClaudeCode"
35,b1d961ce5fab8541101f,ドキュメントが失われた AWS 環境を 1 日で再現 + 再構築手順書まで生成 ─ Claude Opus 4.7「infra delegate to」の威力,https://qiita.com/ntaka329/items/b1d961ce5fab8541101f,ntaka329,13,0,19,0,35,0,0,,2026-05-21T12:16:17+09:00,"AWS,CloudFormation,マルチアカウント,生成AI,ClaudeCode"
36,266dcb5c7a08e25d09d8,Claude Opus 4.8 を読み解く――「賢さ」から「任せられるか」へ移った設計思想とDynamic Workflows,https://qiita.com/nogataka/items/266dcb5c7a08e25d09d8,nogataka,12,1,14,1,38,2,0,,2026-05-29T10:10:55+09:00,"AI,生成AI,LLM,Anthropic,ClaudeCode"
37,b3c1a210368518a257ae,Excel手順書の自動生成をClaude Codeに丸投げしたら、プロンプトの書き方が9割だった,https://qiita.com/hirashima-gmoconnect/items/b3c1a210368518a257ae,hirashima-gmoconnect,12,0,11,0,37,0,0,,2026-06-02T15:44:51+09:00,"Excel,生成AI,プロンプトエンジニアリング,ClaudeCode"
38,af5d5264d9d3045568a4,Claude CodeによるIaCコード生成の標準化　案件横断で使い回せる仕組みづくりを始めてみた話,https://qiita.com/ike_s_muramatsu/items/af5d5264d9d3045568a4,ike_s_muramatsu,11,0,10,0,39,1,0,,2026-05-23T13:24:40+09:00,"AWS,CloudFormation,インフラ,IaC,ClaudeCode"
39,ed289f266f81c5de4061,「Claude Coworkって使うことなくね？」と思ってたけど地味に便利だった話,https://qiita.com/nobu34/items/ed289f266f81c5de4061,nobu34,10,0,26,0,40,1,0,,2026-05-20T09:30:04+09:00,"tips,ポエム,AI,生成AI,Claude"
40,776340b97f0ca63292a8,Claude Code時代の音声入力アプリ4選｜Mac標準を諦めてAqua Voiceに落ち着くまで,https://qiita.com/kazuki_ogawa/items/776340b97f0ca63292a8,kazuki_ogawa,10,0,22,0,41,1,0,,2026-05-21T20:17:22+09:00,"効率化,AI,音声認識,ClaudeCode"
41,411e39ef6571379ec369,Claude Code security-guidance プラグイン入門 — リアルタイム脆弱性検出の仕組み,https://qiita.com/kai_kou/items/411e39ef6571379ec369,kai_kou,10,0,11,0,42,1,0,,2026-05-30T18:19:31+09:00,"Security,Plugin,AI,Anthropic,ClaudeCode"
42,86fd68abd2531f286ef1,EDINET DB MCPで生成AIと企業分析をする,https://qiita.com/hokutoh/items/86fd68abd2531f286ef1,hokutoh,10,0,10,0,43,1,0,,2026-05-16T22:28:10+09:00,"財務分析,MCP,Claude,金融AI"
43,a900c59cdab87e18eae7,Google Antigravity 2.0入門 — Go製CLIとサンドボックスで安全なAI開発,https://qiita.com/kai_kou/items/a900c59cdab87e18eae7,kai_kou,10,1,9,2,49,6,0,,2026-05-28T14:13:51+09:00,"CLI,MCP,Gemini,GoogleAI,AIAgent"
44,fbac8eaa26e222f3d6c7,"「マニュアル誰も読まないんですよ」「アプリの""中""に置いてないからだよ」〜使い方ガイドを静的HTMLでアプリに埋め込む〜",https://qiita.com/toarusyakaijin/items/fbac8eaa26e222f3d6c7,toarusyakaijin,10,0,8,0,44,0,0,,2026-05-31T21:02:17+09:00,"TypeScript,フロントエンド,React,Next.js,ClaudeCode"
45,bc59607d940a9e87c189,非エンジニアでもAIで小さなシステム修正はできる。Claude Code・Cursor時代の依頼術,https://qiita.com/yamadagenki/items/bc59607d940a9e87c189,yamadagenki,9,0,24,0,45,0,0,,2026-06-05T09:50:46+09:00,"ポエム,cursor,生成AI,AI駆動開発,ClaudeCode"
46,924d955a31dd74827abf,謎だらけのAWSをClaudeと2人で棚卸しして、月数千ドルのコストを削った話,https://qiita.com/ktdatascience/items/924d955a31dd74827abf,ktdatascience,9,0,16,1,46,0,0,,2026-06-06T19:36:16+09:00,"AWS,初心者,awscli,コスト最適化,Claude"
47,fe9b0e65e2252af773c9,Claude Code Dynamic Workflows入門 — 並列サブエージェントで大規模タスクを自動化する,https://qiita.com/kai_kou/items/fe9b0e65e2252af773c9,kai_kou,9,0,14,0,47,0,0,,2026-05-29T14:16:13+09:00,"JavaScript,automation,Anthropic,AIAgent,ClaudeCode"
48,cb6344af8c76b2672338,各コーディングエージェントがコードを「どう把握」しているのか差異と特徴を調べた,https://qiita.com/hokutoh/items/cb6344af8c76b2672338,hokutoh,9,0,9,0,48,0,0,,2026-06-10T17:14:20+09:00,"GitHubCopilot,AI駆動開発,AIエージェント,ClaudeCode,コーディングエージェント"
49,3fd7d14fc53d13a27f4a,AIに毎回プロジェクトを説明するのをやめる — AGENTS.mdで、コーディングエージェントに「リポジトリの歩き方」を1枚で渡す実践ガイド,https://qiita.com/akira_papa_AI/items/3fd7d14fc53d13a27f4a,akira_papa_AI,9,0,6,0,50,1,0,,2026-06-05T21:59:48+09:00,"AI,cursor,ClaudeCode,ContextEngineering,AGENTS.md"
50,cd1ab7d541cc3047ae70,AIへの依頼で毎回手戻りに疲れたので、指示書の作成自体をAIに任せた話,https://qiita.com/hirashima-gmoconnect/items/cd1ab7d541cc3047ae70,hirashima-gmoconnect,8,0,14,0,51,1,0,,2026-05-26T11:43:45+09:00,"業務効率化,生成AI,プロンプトエンジニアリング,AIエージェント,ClaudeCode"
51,43619874303949059b54,"Claude Code入門 | mode, model, effort からCLAUDE.mdまで。初めての方が一通り使えるようになるガイド",https://qiita.com/Ryotaro-namaketAI/items/43619874303949059b54,Ryotaro-namaketAI,8,0,7,1,53,2,0,,2026-06-04T17:20:53+09:00,"Claude,AIAgent,ClaudeCode"
52,a8c442b239b936893dbf,計画は願望、振り返りは事実 ― Contribution Arc の日報システム,https://qiita.com/ari_init/items/a8c442b239b936893dbf,ari_init,8,0,7,0,52,0,0,,2026-06-03T12:37:30+09:00,"GitHub,初心者,AI,学習記録,ClaudeCode"
53,04ad0f72c89ef57e560f,AIコンテキスト消費で悩んでいる人のための『context-mode』,https://qiita.com/lemoneder/items/04ad0f72c89ef57e560f,lemoneder,8,0,6,0,54,1,0,,2026-05-28T22:05:19+09:00,"AI,Claude,ClaudeCode,コンテキストエンジニアリング"
54,b1771dbddf62c958acaf,Anthropic の「環境中心」設計思想を読み解く - Claude Code / Agent Skills / MCP が同じ方向を向いている理由,https://qiita.com/nogataka/items/b1771dbddf62c958acaf,nogataka,8,0,5,0,55,1,0,,2026-06-01T11:50:44+09:00,"AI,MCP,LLM,Anthropic,ClaudeCode"
55,60d5a05f87dadae60e52,脳科学から見る、AIが効率化してもあなたが休まらない理由,https://qiita.com/kt19934645/items/60d5a05f87dadae60e52,kt19934645,7,0,9,0,56,1,0,,2026-05-20T11:03:44+09:00,"AI,Gemini,ChatGPT,Claude,ClaudeCode"
56,79a3679a2c8af9422517,人間側が成長するしかないのではないか？,https://qiita.com/morry_48/items/79a3679a2c8af9422517,morry_48,7,0,9,0,57,1,0,,2026-05-20T21:33:16+09:00,"ポエム,AI,cursor,AI活用,ClaudeCode"
57,822970e2f03786f0692c,Claude Code でスライドを丸ごと自動生成して Qiita Bash で登壇してきた話,https://qiita.com/kai_kou/items/822970e2f03786f0692c,kai_kou,7,2,3,1,74,17,1,,2026-06-10T03:03:52+09:00,"Qiita,AI,Claude,GeminiAPI,ClaudeCode"
58,26bb74cc81b7fbabf14b,AIに丁寧に接したいので英語で話しかける,https://qiita.com/uhyo/items/26bb74cc81b7fbabf14b,uhyo,6,0,19,0,58,0,0,,2026-05-17T20:18:50+09:00,ClaudeCode
59,af9551596ea5fa7a6f30,"Claude に E2E 回帰試験を振ったら呼び戻され続けた話 ── ""段取り八分"" を地で行く現場ノウハウ",https://qiita.com/ntaka329/items/af9551596ea5fa7a6f30,ntaka329,6,0,10,0,59,0,0,,2026-05-28T16:52:27+09:00,"テスト自動化,E2Eテスト,リグレッションテスト,Playwright,ClaudeCode"
60,dc64fda8f0db972c392b,【2026年版】AI for Scienceを加速する科学系MCPサーバー完全ガイド｜GitHub Copilot × 研究効率化,https://qiita.com/hisaho/items/dc64fda8f0db972c392b,hisaho,6,0,8,0,60,0,0,,2026-06-01T15:00:34+09:00,"MCP,GitHubCopilot,githubcopilotcli,研究効率化,AI4Science"
61,ea4e7d78651d6ed46796,Claude Code Skills のアンチパターン — 「なぜ Skills か」から考え直す設計の落とし穴,https://qiita.com/nogataka/items/ea4e7d78651d6ed46796,nogataka,6,0,7,0,61,0,0,,2026-05-28T18:02:17+09:00,"運用,AI,開発手法,SKILL,ClaudeCode"
62,22ac474e4e7661d89027,GitHub Copilot を1か月、Claude Code を2日使ってみた — コーディングパートナーとエージェントは、別物だった,https://qiita.com/y104autumn/items/22ac474e4e7661d89027,y104autumn,6,0,5,0,62,0,0,,2026-05-30T02:51:48+09:00,"AI,VSCode,rag,GitHubCopilot,ClaudeCode"
63,cad6d18c080aa6ca812c,【kaggle】Claude CodeだけでKaggleコンペに挑んで惨敗した話,https://qiita.com/ktdatascience/items/cad6d18c080aa6ca812c,ktdatascience,6,1,4,1,73,10,0,,2026-05-23T12:42:54+09:00,"初心者,機械学習,Kaggle,MLOps,ClaudeCode"
64,30ae4581b8a9b3206b15,Claude Fable 5を１日使ってみて,https://qiita.com/yo_arai/items/30ae4581b8a9b3206b15,yo_arai,5,1,36,3,76,12,0,,2026-06-11T01:01:48+09:00,"AI,Claude,ClaudeCode,Fable5"
65,7e9bfc507e383f6172c9,205kスターのECCに学ぶエージェントハーネス最適化と安全な導入手順,https://qiita.com/ryoji9702/items/7e9bfc507e383f6172c9,ryoji9702,5,0,9,0,63,-2,0,,2026-06-07T00:47:12+09:00,"AI駆動開発,ClaudeCode,ハーネスエンジニアリング"
66,03371ee57f9e7f149eb0,n8n で New Relic のカスタムパッケージ作ったら、思ったよりダウンロードされた話,https://qiita.com/seamoooooo/items/03371ee57f9e7f149eb0,seamoooooo,5,0,9,0,64,-2,0,,2026-06-01T20:08:22+09:00,"NewRelic,npm,AI,MCP,n8n"
67,4823e15d88724ec7ceb6,Claude Code×MCPでタスク管理を自動化する方法5選,https://qiita.com/kamome_susume/items/4823e15d88724ec7ceb6,kamome_susume,5,0,8,0,65,-2,0,,2026-06-06T17:02:23+09:00,"自動化,MCP,Claude,ClaudeCode"
68,53cc389d2c92ecaff070,Google Antigravity 2.0で専門技術記事はどこまで作れるか：時計編,https://qiita.com/rex0220/items/53cc389d2c92ecaff070,rex0220,5,0,8,0,66,-2,0,,2026-05-31T13:52:33+09:00,"codex,Claude,Antigravity"
69,410d83f31e8d8b606ba9,あの手この手を試してもダメで、結局「読ませる形式」が問題だった話――CSVをYAMLに変えたら処理時間60%・使用量70%削減できた,https://qiita.com/inaba-yoshiko/items/410d83f31e8d8b606ba9,inaba-yoshiko,5,0,8,0,67,-2,0,,2026-05-26T12:34:26+09:00,"YAML,AI,LLM,ClaudeCode,トークン最適化"
70,b044885156acf5370b06,AIコーディングエージェントに「記憶」を持たせる claw-memory を作った話（アーキテクチャ解説）,https://qiita.com/nogataka/items/b044885156acf5370b06,nogataka,5,0,6,0,69,-1,0,,2026-06-01T12:13:31+09:00,"SQLite,TypeScript,AI,MCP,Claude"
71,f313eed59628273b8026,andrej-karpathy-skillsのCLAUDE.mdに足したい、Claude Codeの安全運用ルール3選,https://qiita.com/4q_sano/items/f313eed59628273b8026,4q_sano,5,0,5,0,70,-1,0,1160,2026-05-26T23:42:05+09:00,ClaudeCode
72,43f3c81e8d2986d450f2,AI開発は「コンテキストパケット」で速くなる: 調査からレビューまで任せる前に渡す設計書,https://qiita.com/akira_papa_AI/items/43f3c81e8d2986d450f2,akira_papa_AI,5,0,4,0,71,-1,0,,2026-05-29T22:07:31+09:00,"開発プロセス,AI,MCP,GitHubCopilot,ClaudeCode"
73,f1dd929d0aa44d97eea0,テストを先に書かせてClaude Codeの暴走を止める — TDDで仕様を固定する実践ループ,https://qiita.com/StreamSolty/items/f1dd929d0aa44d97eea0,StreamSolty,5,0,3,0,72,-1,0,,2026-06-08T17:20:15+09:00,"TDD,テスト,AI,個人開発,ClaudeCode"
74,4f043eb440066319dfa6,【決定版】Claude Code 全設定リファレンス 2026 — CLAUDE.md / Hooks / Permissions / MCP を 1 ページで網羅,https://qiita.com/LemonCake/items/4f043eb440066319dfa6,LemonCake,5,0,1,0,75,1,0,,2026-05-25T10:58:55+09:00,"設定,TypeScript,自動化,リファレンス,ClaudeCode"
75,0ca5bd39c4dba6a8c6eb,[Bedrock AgentCore Gateway × Keycloak]MCP 2025-11-25 認可仕様に準拠したKeycloakでCIMDと認可コードフローを利用したMCP認可を試してみた,https://qiita.com/mitsu3333/items/0ca5bd39c4dba6a8c6eb,mitsu3333,4,0,21,1,77,2,0,,2026-06-09T16:11:42+09:00,"AWS,OAuth,MCP,Keycloak,AIエージェント"
76,733d77bbeecfe69873a6,Claude CodeにPlaywrightでブラウザ操作を任せたら、社内Chromeで3連敗した話,https://qiita.com/hirashima-gmoconnect/items/733d77bbeecfe69873a6,hirashima-gmoconnect,4,0,14,0,78,2,0,,2026-05-19T11:48:05+09:00,"JavaScript,Chrome,自動化,Playwright,ClaudeCode"
77,19b84d3a38c1c9aa9567,Claude Code × OpenSCAD × 3Dプリンターで、憧れの3Dプリンター住宅を施工してみた,https://qiita.com/issey_dotlog/items/19b84d3a38c1c9aa9567,issey_dotlog,4,1,13,4,98,21,0,,2026-06-13T13:20:24+09:00,"AI,3Dプリンタ,OpenSCAD,ClaudeCode"
78,3c892caa506e980a63b2,僕が AI にコーディングをさせなくなった理由（2026 年 5月版）,https://qiita.com/nishiken1118/items/3c892caa506e980a63b2,nishiken1118,4,0,9,0,79,1,0,,2026-06-01T05:52:42+09:00,"coding,AI,codex,Claude,ClaudeCode"
79,e0607178425da45656b4,ふたつの Claude（Code と Cowork） — 個人開発者の使い分けガイド【2026年5月版】,https://qiita.com/ryoji9702/items/e0607178425da45656b4,ryoji9702,4,0,9,0,80,1,0,,2026-05-27T18:33:28+09:00,"AI,Anthropic,Claude,ClaudeCode,cowork"
80,d5d79434f96811fb74c8,個人開発に AI-DLC を導入してみたら、開発体験がガラッと変わった話,https://qiita.com/degudegu2510/items/d5d79434f96811fb74c8,degudegu2510,4,0,9,1,82,2,0,,2026-06-07T19:44:29+09:00,"個人開発,生成AI,ClaudeCode,AI-DLC"
81,d8eeae3be9e9f23f2176,AIエージェントを組織化すると、馬鹿になる,https://qiita.com/jirachiuwu/items/d8eeae3be9e9f23f2176,jirachiuwu,4,0,9,0,81,0,0,,2026-06-02T00:50:07+09:00,"AI,ChatGPT,AIエージェント,AI活用,ClaudeCode"
82,997dd1e5fe7390396228,PARAメソッドで第二の脳を軽く回す：Obsidian / Cursor / Claude の運用ライフサイクル,https://qiita.com/Kazy_engineer/items/997dd1e5fe7390396228,Kazy_engineer,4,0,8,0,83,1,0,,2026-05-27T09:07:13+09:00,"para,cursor,Obsidian,ClaudeCode,知的生産"
83,3cb7f2bcfa3ecdfdc4c2,Obsidian × Claude スキルで作る個人ナレッジベース,https://qiita.com/ryoji9702/items/3cb7f2bcfa3ecdfdc4c2,ryoji9702,4,0,7,0,84,1,0,,2026-05-30T22:59:44+09:00,"Obsidian,開発生産性,Claude,セカンドブレイン"
84,b63c2e7ff52b5554a8a5,文系エンジニアがClaude Codeで学習アプリを自作して3か月でCISSP合格した話,https://qiita.com/hiyoshiz/items/b63c2e7ff52b5554a8a5,hiyoshiz,4,,7,,,,0,,2026-06-14T22:14:52+09:00,"Security,ポエム,資格,CISSP,ClaudeCode"
85,29cd869d67225faecc0e,AIが文法を肩代わりする時代に、未経験者がClaude Codeより先に自分で鍛えるべき3つの土台,https://qiita.com/ennagara128/items/29cd869d67225faecc0e,ennagara128,4,0,7,0,85,0,0,,2026-06-11T10:02:44+09:00,"初心者,AI,プログラミング教育,Next.js,ClaudeCode"
86,53986a41bfd50eee264e,AIのハルシネーションを見破る『セカンドオピニオン』調査術：Claude CodeとGitHub Copilotの比較検証フロー,https://qiita.com/oguri-gmoconnect/items/53986a41bfd50eee264e,oguri-gmoconnect,4,0,7,0,86,0,0,,2026-05-26T11:36:37+09:00,"AI,生産性向上,GitHubCopilot,LLM,ClaudeCode"
87,5291d59af79fb91ff456,AIを検索ツールで終わらせない：Javaコード解析スラッシュコマンド化で学んだ5つのTIPS,https://qiita.com/inaba-yoshiko/items/5291d59af79fb91ff456,inaba-yoshiko,4,0,7,0,87,0,0,,2026-05-19T11:39:34+09:00,"Java,自動化,生成AI,プロンプトエンジニアリング,ClaudeCode"
88,e8d1d34e6c6502d6026b,日刊IETF (2026-05-15): Morrisonファミリ五連投と暗号アテステーション標準、7228bisが揃う後半戦(Part 2),https://qiita.com/tetsuko_room/items/e8d1d34e6c6502d6026b,tetsuko_room,4,0,7,0,88,0,0,,2026-06-02T03:14:55+09:00,"MCP,pqc,AIエージェント,日刊IETF,SCITT"
89,fdd5e0ac1ce6718fb680,mattpocock/skills 18 個から学ぶ Claude Skill 設計,https://qiita.com/ryoji9702/items/fdd5e0ac1ce6718fb680,ryoji9702,4,0,6,0,89,0,0,,2026-06-03T23:43:39+09:00,"開発生産性,Claude,ClaudeCode"
90,d57e9299c728c0592269,"「AIに書かせていると取り残される」を防ぐ — Claude Codeを""解説役""に変える3つの実践",https://qiita.com/ennagara128/items/d57e9299c728c0592269,ennagara128,4,0,4,0,90,0,0,,2026-06-10T09:39:40+09:00,"初心者,AI,プログラミング教育,ClaudeCode,CLAUDE_md"
