rank,id,title,url,user_id,stocks_count,stocks_delta,likes_count,likes_delta,previous_rank,rank_delta,comments_count,page_views_count,created_at,tags
31,dc10f90a5aad61aad0e8,「個人で使うClaude Code」を「チームで育てるClaude Code」にする2つの仕組み,https://qiita.com/k_yamaki/items/dc10f90a5aad61aad0e8,k_yamaki,18,0,27,0,34,3,0,,2026-06-08T08:56:35+09:00,"チームビルディング,ClaudeCode"
32,5e6f9ca459b04567b0ec,API従量課金なしでLLM定期タスクを動かす：Claude Code Routines + Slack活用事例,https://qiita.com/t0hara/items/5e6f9ca459b04567b0ec,t0hara,18,0,23,0,35,3,0,,2026-06-22T20:19:17+09:00,"自動化,AI,LLM,Claude,ClaudeCode"
33,8168cd532e692ebcd4b0,バズってる「STORMプロンプト」、実は一番大事な部分が抜けてます【Stanford論文ベース】,https://qiita.com/jqit_suwa/items/8168cd532e692ebcd4b0,jqit_suwa,18,0,20,0,36,3,0,,2026-06-24T09:04:53+09:00,"storm,生成AI,LLM,プロンプトエンジニアリング,Claude"
34,60c1a9ba6b2cdebacc1f,ループエンジニアリング入門 ―「1回ずつプロンプト」から「自動で回るループを設計する」へ,https://qiita.com/nogataka/items/60c1a9ba6b2cdebacc1f,nogataka,18,0,19,1,37,3,0,,2026-06-20T22:03:59+09:00,"開発効率化,生成AI,LLM,AIエージェント,ClaudeCode"
35,30ae4581b8a9b3206b15,Claude Fable 5を１日使ってみて,https://qiita.com/yo_arai/items/30ae4581b8a9b3206b15,yo_arai,16,0,57,0,38,3,0,,2026-06-11T01:01:48+09:00,"AI,Claude,ClaudeCode,Fable5"
36,c153d50810f2945897d8,「そのpromptちょうだい」と言われるけど、たぶん同じ設計書は出てこない ── engineer to delegate to で本当に効いていたもの,https://qiita.com/ntaka329/items/c153d50810f2945897d8,ntaka329,16,0,24,0,39,3,1,,2026-06-08T11:36:29+09:00,"開発プロセス,生成AI,プロンプトエンジニアリング,AIエージェント,ClaudeCode"
37,eb12e595e193b100a94f,Bedrock の Claude Fable 5 で data retention エラーが出たら ― CloudShell だけで解決する,https://qiita.com/shohei_yamamoto/items/eb12e595e193b100a94f,shohei_yamamoto,16,0,17,0,40,3,0,,2026-06-11T18:36:55+09:00,"AWS,CloudShell,bedrock,生成AI,Claude"
38,c16ce85f625be66f9796,簡単コピペで使えるループエンジニアリング・カタログ50選 ― Loop Libraryで自動化を今すぐ始める,https://qiita.com/nogataka/items/c16ce85f625be66f9796,nogataka,16,0,16,0,41,3,0,,2026-06-22T12:36:42+09:00,"開発効率化,生成AI,LLM,AIエージェント,ClaudeCode"
39,2a94504c1b273c5f1005,AI時代のPMスキルはプロンプトではない ― 判断を「資産」に変えるループエンジニアリング,https://qiita.com/nogataka/items/2a94504c1b273c5f1005,nogataka,16,0,15,0,42,3,0,,2026-06-22T12:36:49+09:00,"プロダクトマネジメント,生成AI,LLM,AIエージェント,ClaudeCode"
40,15f57336baed3ef64a10,Claude Code の「待ち」がもったいないので、worktree で並列開発してみた,https://qiita.com/yasuto_88/items/15f57336baed3ef64a10,yasuto_88,15,1,19,0,43,3,0,,2026-06-23T09:35:23+09:00,"Git,AI,worktree,AIエージェント,ClaudeCode"
41,b78d9d8cd39967df4119,SDD（Spec-Driven Development）とLoop Engineeringの関係 ― superpowersは両者を統合したハーネスだった,https://qiita.com/nogataka/items/b78d9d8cd39967df4119,nogataka,15,1,14,2,46,5,0,,2026-06-29T08:24:40+09:00,"codex,生成AI,LLM,AIエージェント,ClaudeCode"
42,dd2e5075ea0d59ee3a36,テーブル設計をskillsでレビューしてみませんか,https://qiita.com/kuma_3838/items/dd2e5075ea0d59ee3a36,kuma_3838,14,3,30,1,49,7,0,,2026-06-29T09:17:05+09:00,"DB,初心者,アンチパターン,SKILLS,ClaudeCode"
43,eb5d3a1fc1255538eb8e,「便利なプロンプト、自分しか使ってない」を解決する ─ 個人技をチームの仕組みに変えた半年間,https://qiita.com/ktsubone/items/eb5d3a1fc1255538eb8e,ktsubone,14,0,18,0,44,1,0,,2026-06-19T18:35:45+09:00,"テスト,チーム開発,MCP,生成AI,ClaudeCode"
44,eac4ead047f8c9c9001a,Claude CodeのスキルでNew Relic CLIとBacklog MCPを組み合わせ、エラー調査と進捗管理を自動化した話,https://qiita.com/morimune/items/eac4ead047f8c9c9001a,morimune,14,0,16,0,45,1,0,,2026-06-22T19:25:05+09:00,"NewRelic,Backlog,自動化,AI,ClaudeCode"
45,bad6d9e769d9a0e41c19,【超入門】ループエンジニアリングとは ― 5つの要素と進め方を初心者向けに整理,https://qiita.com/nogataka/items/bad6d9e769d9a0e41c19,nogataka,13,0,8,0,47,2,0,,2026-06-22T12:34:18+09:00,"初心者,生成AI,LLM,AIエージェント,ClaudeCode"
46,1c16ff9e3942e870e02c,ループエンジニアリングでAI編集部を作る：週刊少年バカゲーの自律運営実験,https://qiita.com/onaka_yurusugi/items/1c16ff9e3942e870e02c,onaka_yurusugi,12,0,16,0,48,2,0,,2026-06-24T01:03:54+09:00,"ゲーム制作,サイト,Agent,ClaudeCode,ループエンジニアリング"
47,67a549fc3c39877bd587,無料でコーディングエージェントが欲しい時に（Gemma 4 + Ollama + Mastra Harness）,https://qiita.com/Syoitu/items/67a549fc3c39877bd587,Syoitu,12,1,16,0,50,3,0,,2026-06-22T22:46:33+09:00,"Gemma,ollama,ClaudeCode,Mastra,AISDK"
48,d63ea66746a82610befd,QAグループで生成AIの「活用の差」をなくした入り口設計,https://qiita.com/ktsubone/items/d63ea66746a82610befd,ktsubone,11,0,14,0,51,3,0,,2026-06-19T19:22:10+09:00,"テスト,MCP,生成AI,プロンプトエンジニアリング,ClaudeCode"
49,dceec286ecc8acb3010b,AIが書いたコード、「読めない」まま進めてませんか — 未経験が最初に押さえる「読む技術」5観点,https://qiita.com/ennagara128/items/dceec286ecc8acb3010b,ennagara128,11,1,13,1,57,8,0,,2026-06-26T11:27:51+09:00,"初心者,TypeScript,Next.js,生成AI,ClaudeCode"
50,123c16729211d16b0816,Claude Code 公式プラグインと組み込みコマンドの関係 ― 純正36件を5分類して「重複・補完・逆移行」を整理する,https://qiita.com/shohei_yamamoto/items/123c16729211d16b0816,shohei_yamamoto,11,1,12,1,58,8,0,,2026-06-29T17:53:59+09:00,"生成AI,Anthropic,Claude,AIエージェント,ClaudeCode"
51,99b1ea9ba20877d54dba,Claude Code コンテキスト管理パターン集：need-to-know だけ読ませる設計,https://qiita.com/nogataka/items/99b1ea9ba20877d54dba,nogataka,11,0,10,0,52,1,0,,2026-06-23T14:01:57+09:00,"開発効率化,生成AI,LLM,AIエージェント,ClaudeCode"
52,cb6344af8c76b2672338,各コーディングエージェントがコードを「どう把握」しているのか差異と特徴を調べた,https://qiita.com/hokutoh/items/cb6344af8c76b2672338,hokutoh,11,0,9,0,53,1,0,,2026-06-10T17:14:20+09:00,"GitHubCopilot,AI駆動開発,AIエージェント,ClaudeCode,コーディングエージェント"
53,d0deee260abce30e1f89,Claude Codeで業務効率化に役立つサブエージェント5選｜設定例つきで解説,https://qiita.com/kamome_susume/items/d0deee260abce30e1f89,kamome_susume,11,0,3,0,54,1,0,,2026-06-20T10:58:16+09:00,"AIエージェント,ClaudeCode"
54,bc59607d940a9e87c189,非エンジニアでもAIで小さなシステム修正はできる。Claude Code・Cursor時代の依頼術,https://qiita.com/yamadagenki/items/bc59607d940a9e87c189,yamadagenki,10,0,25,0,55,1,0,,2026-06-05T09:50:46+09:00,"ポエム,cursor,生成AI,AI駆動開発,ClaudeCode"
55,924d955a31dd74827abf,謎だらけのAWSをClaudeと2人で棚卸しして、月数千ドルのコストを削った話,https://qiita.com/ktdatascience/items/924d955a31dd74827abf,ktdatascience,10,0,21,0,56,1,0,,2026-06-06T19:36:16+09:00,"AWS,初心者,awscli,コスト最適化,Claude"
56,ff7546e2eef855ef6aa1,Claude CodeでExcel仕様書を効率的に解析・引き継ぎするための命名・管理術,https://qiita.com/oguri-gmoconnect/items/ff7546e2eef855ef6aa1,oguri-gmoconnect,9,0,16,0,59,3,0,,2026-06-23T11:17:46+09:00,"Excel,AI,ドキュメント管理,生成AI,ClaudeCode"
57,43619874303949059b54,"Claude Code入門 | mode, model, effort からCLAUDE.mdまで。初めての方が一通り使えるようになるガイド",https://qiita.com/Ryotaro-namaketAI/items/43619874303949059b54,Ryotaro-namaketAI,9,0,8,0,60,3,0,,2026-06-04T17:20:53+09:00,"Claude,AIAgent,ClaudeCode"
58,668a9a3f4374bd14d2d1,Claude Code のスキルに「いい感じの MCP App 作って」と丸投げしたら、いい感じの触れるダッシュボードができた,https://qiita.com/leomarokun/items/668a9a3f4374bd14d2d1,leomarokun,9,0,8,0,61,3,0,,2026-06-17T12:25:47+09:00,"AI,MCP,ClaudeCode,MCPApps"
59,092935458abe2b31f709,Claude Codeのsettings.jsonに新構文Tool(param:value)が加わった ── 何ができるようになったのか解説,https://qiita.com/nogataka/items/092935458abe2b31f709,nogataka,9,1,6,1,68,9,0,,2026-06-29T10:30:16+09:00,"Security,生成AI,Anthropic,AIエージェント,ClaudeCode"
60,3fd7d14fc53d13a27f4a,AIに毎回プロジェクトを説明するのをやめる — AGENTS.mdで、コーディングエージェントに「リポジトリの歩き方」を1枚で渡す実践ガイド,https://qiita.com/akira_papa_AI/items/3fd7d14fc53d13a27f4a,akira_papa_AI,9,0,6,0,62,2,0,,2026-06-05T21:59:48+09:00,"AI,cursor,ClaudeCode,ContextEngineering,AGENTS.md"
61,fd18304055a59e149aee,まずはここから！〜ゼロから始めるClaude開発〜,https://qiita.com/Nao52/items/fd18304055a59e149aee,Nao52,8,0,18,0,64,3,0,,2026-06-29T00:12:50+09:00,"初学者向け,開発効率化,生成AI,AI駆動開発,ClaudeCode"
62,a5f9ddad9c2b9bad76af,「URLを貼るだけでOSSを精査させる」仕組みを作ってみた,https://qiita.com/BaspisKawaE/items/a5f9ddad9c2b9bad76af,BaspisKawaE,8,0,17,0,65,3,0,,2026-06-02T09:26:21+09:00,"Security,OSS,Claude,AI駆動開発,ClaudeCode"
63,ae7642efce4d104f3e0c,Claude Code を複数リポジトリ・複数文脈で安全に回す実務ガードレール,https://qiita.com/nogataka/items/ae7642efce4d104f3e0c,nogataka,8,0,7,0,66,3,0,,2026-06-15T20:48:54+09:00,"Security,AI,生成AI,AIエージェント,ClaudeCode"
64,81cee59a85d82535e986,Claude Code 6月新機能 — 5段階エージェントと/cdコマンドで自律開発を実現する,https://qiita.com/kai_kou/items/81cee59a85d82535e986,kai_kou,8,0,6,0,67,3,0,,2026-06-20T17:26:50+09:00,"automation,LLM,Anthropic,AIAgent,ClaudeCode"
65,7735b8144347d3a6e22c,1週間でサービスを本番リリースできた話 — バイブコーディング × MCP × superpowers,https://qiita.com/kimuchi-system/items/7735b8144347d3a6e22c,kimuchi-system,8,0,4,0,69,4,0,,2026-06-15T18:39:19+09:00,"個人開発,Vercel,Supabase,ClaudeCode,バイブコーディング"
66,414c2e1836df4d8e278d,TypeScriptではじめるAIエージェント開発,https://qiita.com/otakumesi/items/414c2e1836df4d8e278d,otakumesi,7,7,11,5,591,525,0,,2026-06-30T07:21:05+09:00,"TypeScript,AI,OpenAI,Claude,AIエージェント"
67,e7b56e2119841636b38e,Claude Codeに自分でスキルを書かせて育てる ― 自己増殖するエージェント環境,https://qiita.com/bokuwalily/items/e7b56e2119841636b38e,bokuwalily,7,0,11,1,70,3,0,,2026-06-21T21:46:35+09:00,"自動化,AI,個人開発,LLM,ClaudeCode"
68,3f9f1a4eb7109544637a,Claude Codeの新機能Artifactsで、AIに作らせたHTMLドキュメントを爆速共有！,https://qiita.com/popo-lus/items/3f9f1a4eb7109544637a,popo-lus,7,0,9,1,72,4,0,,2026-06-19T07:08:05+09:00,"AI,生成AI,Anthropic,Claude,ClaudeCode"
69,2a61d4ddb5d71d134b21,OpenAI創設メンバーKarpathy氏のClaudeコーディング雑感から生まれた4原則 — CLAUDE.md 1枚で diff の暴走を止める試み,https://qiita.com/nogataka/items/2a61d4ddb5d71d134b21,nogataka,7,2,6,2,96,27,0,,2026-06-30T13:01:39+09:00,"GitHub,AI,cursor,LLM,ClaudeCode"
70,136bf8e446b13427d0e6,小型ローカルLLM(9B)のコーディング精度は「ハーネスとモデルの相性」で決まる ― Claude Code系とhermes-agentを比較,https://qiita.com/nogataka/items/136bf8e446b13427d0e6,nogataka,7,0,5,0,73,3,0,,2026-06-30T15:20:16+09:00,"LLM,llama.cpp,ollama,AIエージェント,ClaudeCode"
71,822970e2f03786f0692c,Claude Code でスライドを丸ごと自動生成して Qiita Bash で登壇してきた話,https://qiita.com/kai_kou/items/822970e2f03786f0692c,kai_kou,7,0,3,0,74,3,1,,2026-06-10T03:03:52+09:00,"Qiita,AI,Claude,GeminiAPI,ClaudeCode"
72,19b84d3a38c1c9aa9567,Claude Code × OpenSCAD × 3Dプリンターで、憧れの3Dプリンター住宅を施工してみた,https://qiita.com/issey_dotlog/items/19b84d3a38c1c9aa9567,issey_dotlog,6,0,21,0,75,3,0,,2026-06-13T13:20:24+09:00,"AI,3Dプリンタ,OpenSCAD,ClaudeCode"
73,d00db3cd7906e16dea9d,AI課金をやめたい人へ。ローカルLLMでAI課金をゼロ円にするのは本当に得なのか調べてみた,https://qiita.com/nolanlover0527/items/d00db3cd7906e16dea9d,nolanlover0527,6,0,11,0,76,3,0,,2026-06-15T08:51:28+09:00,"AI,ChatGPT,LLM,Claude,ローカルLLM"
74,3a072211a0cafc5fd808,CI/CDを入れてもデグレが起きる本当の理由：「リビルド義務化」と配信タイムラグという盲点,https://qiita.com/gmo-connect-ogawa/items/3a072211a0cafc5fd808,gmo-connect-ogawa,6,0,8,0,77,3,0,,2026-06-23T11:30:12+09:00,"Git,devops,ブランチ,CICD,ClaudeCode"
75,46fb464d05e2eb53d09c,Anthropic「2026 Agentic Coding Trends Report」を読み解く──エンジニアは「書く人」から「設計して任せる人」へ,https://qiita.com/nogataka/items/46fb464d05e2eb53d09c,nogataka,6,0,7,0,79,4,0,,2026-06-29T10:44:32+09:00,"生成AI,LLM,Anthropic,AIエージェント,ClaudeCode"
76,3f817305c1c670adab2b,Loop Engineering を5つの部品で理解する,https://qiita.com/ryoji9702/items/3f817305c1c670adab2b,ryoji9702,6,0,5,0,80,4,0,,2026-06-28T16:27:56+09:00,"AI,Claude,AIエージェント"
77,0fddf46df76f3bb4a8d1,AGENTS.md を真実の源泉にして CLAUDE.md / GEMINI.md を symlink で一元管理する,https://qiita.com/nogataka/items/0fddf46df76f3bb4a8d1,nogataka,6,2,5,2,119,42,0,,2026-06-30T13:00:48+09:00,"設計,monorepo,Gemini,codex,ClaudeCode"
78,3999ad4552d39705dab4,サプライチェーン攻撃の自動検知 — axios事件の次に来る防御をCI/CDとClaude Codeで組む,https://qiita.com/nogataka/items/3999ad4552d39705dab4,nogataka,6,0,5,1,83,5,0,,2026-06-29T10:31:42+09:00,"Security,npm,サプライチェーン,CICD,ClaudeCode"
79,c3f15e4007fcfb900622,【Godot 4.x】2D脱出ゲームを作ってみる④〜Claude CodeとMCPでタイトル画面を実装してシーン遷移＋ビューポート調整〜,https://qiita.com/OnuuuumaX/items/c3f15e4007fcfb900622,OnuuuumaX,6,0,5,0,81,2,0,,2026-06-27T11:21:33+09:00,"ゲーム制作,ゲーム開発,Godot,MCP,ClaudeCode"
80,e2b2537353ebd780b30d,ollama+agentでローカルAIエージェント,https://qiita.com/KazuhisaFujita/items/e2b2537353ebd780b30d,KazuhisaFujita,6,0,5,0,82,2,0,,2026-06-16T16:44:49+09:00,"GitHubCopilot,ollama,AIエージェント,ClaudeCode,opencode"
81,f1dd929d0aa44d97eea0,テストを先に書かせてClaude Codeの暴走を止める — TDDで仕様を固定する実践ループ,https://qiita.com/StreamSolty/items/f1dd929d0aa44d97eea0,StreamSolty,6,0,4,0,84,3,0,,2026-06-08T17:20:15+09:00,"TDD,テスト,AI,個人開発,ClaudeCode"
82,7e9bfc507e383f6172c9,205kスターのECCに学ぶエージェントハーネス最適化と安全な導入手順,https://qiita.com/ryoji9702/items/7e9bfc507e383f6172c9,ryoji9702,5,0,10,0,85,3,0,,2026-06-07T00:47:12+09:00,"AI駆動開発,ClaudeCode,ハーネスエンジニアリング"
83,775ab7a411f587456bdf, IBM Bob / Claude Code でブラウザプレゼンを自動生成するスキル「browser-presentation」,https://qiita.com/c_u/items/775ab7a411f587456bdf,c_u,5,0,8,0,88,5,2,,2026-06-15T08:21:41+09:00,"presentation,AI,SKILLS,Claude,IBMBob"
84,4823e15d88724ec7ceb6,Claude Code×MCPでタスク管理を自動化する方法5選,https://qiita.com/kamome_susume/items/4823e15d88724ec7ceb6,kamome_susume,5,0,8,0,89,5,0,,2026-06-06T17:02:23+09:00,"自動化,MCP,Claude,ClaudeCode"
85,265c2d0b2b9b131b4aa6,【Axmol Engine】macOSでVSCodeを使ってiOS/Androidアプリを開発する（プロジェクト作成〜Claude Code連携まで）,https://qiita.com/OnuuuumaX/items/265c2d0b2b9b131b4aa6,OnuuuumaX,5,0,7,0,90,5,0,,2026-06-19T08:24:03+09:00,"cocos2d-x,VSCode,Claude,ClaudeCode,Axmol"
86,fdd5e0ac1ce6718fb680,mattpocock/skills 18 個から学ぶ Claude Skill 設計,https://qiita.com/ryoji9702/items/fdd5e0ac1ce6718fb680,ryoji9702,5,0,7,0,91,5,0,,2026-06-03T23:43:39+09:00,"開発生産性,Claude,ClaudeCode"
87,160ff916c869dec85fc2,"Claude Code × Figma MCPで作る""自分専用AIエージェントチーム"" 第1話：環境構築を自動化して、爆速フロント開発の土台を整えるまで",https://qiita.com/enmizu1013-del/items/160ff916c869dec85fc2,enmizu1013-del,5,0,7,0,92,5,0,,2026-06-17T21:16:26+09:00,"MCP,Figma,デザインシステム,生成AI,ClaudeCode"
88,29cd869d67225faecc0e,AIが文法を肩代わりする時代に、未経験者がClaude Codeより先に自分で鍛えるべき3つの土台,https://qiita.com/ennagara128/items/29cd869d67225faecc0e,ennagara128,5,0,7,0,93,5,0,,2026-06-11T10:02:44+09:00,"初心者,AI,プログラミング教育,Next.js,ClaudeCode"
89,1a2058b2ab3e0c235276,Claude Codeでプランモードを使ってないなんてありえない！,https://qiita.com/jagaimo_daisuki/items/1a2058b2ab3e0c235276,jagaimo_daisuki,5,1,6,0,109,20,0,,2026-06-23T14:29:45+09:00,"AI,Claude,AI駆動開発,ClaudeCode"
