rank,id,title,url,user_id,stocks_count,stocks_delta,likes_count,likes_delta,previous_rank,rank_delta,comments_count,page_views_count,created_at,tags
28,a900c59cdab87e18eae7,Google Antigravity 2.0入門 — Go製CLIとサンドボックスで安全なAI開発,https://qiita.com/kai_kou/items/a900c59cdab87e18eae7,kai_kou,6,0,6,0,28,0,0,,2026-05-28T14:13:51+09:00,"CLI,MCP,Gemini,GoogleAI,AIAgent"
29,dc64fda8f0db972c392b,【2026年版】AI for Scienceを加速する科学系MCPサーバー完全ガイド｜GitHub Copilot × 研究効率化,https://qiita.com/hisaho/items/dc64fda8f0db972c392b,hisaho,5,0,7,0,30,1,0,,2026-06-01T15:00:34+09:00,"MCP,GitHubCopilot,githubcopilotcli,研究効率化,AI4Science"
30,b044885156acf5370b06,AIコーディングエージェントに「記憶」を持たせる claw-memory を作った話（アーキテクチャ解説）,https://qiita.com/nogataka/items/b044885156acf5370b06,nogataka,5,0,6,0,31,1,0,,2026-06-01T12:13:31+09:00,"SQLite,TypeScript,AI,MCP,Claude"
31,43f3c81e8d2986d450f2,AI開発は「コンテキストパケット」で速くなる: 調査からレビューまで任せる前に渡す設計書,https://qiita.com/akira_papa_AI/items/43f3c81e8d2986d450f2,akira_papa_AI,5,0,3,0,33,2,0,,2026-05-29T22:07:31+09:00,"開発プロセス,AI,MCP,GitHubCopilot,ClaudeCode"
32,cad6d18c080aa6ca812c,【kaggle】Claude CodeだけでKaggleコンペに挑んで惨敗した話,https://qiita.com/ktdatascience/items/cad6d18c080aa6ca812c,ktdatascience,5,0,3,0,34,2,0,,2026-05-23T12:42:54+09:00,"初心者,機械学習,Kaggle,MLOps,ClaudeCode"
33,e0607178425da45656b4,ふたつの Claude（Code と Cowork） — 個人開発者の使い分けガイド【2026年5月版】,https://qiita.com/ryoji9702/items/e0607178425da45656b4,ryoji9702,4,0,9,0,35,2,0,,2026-05-27T18:33:28+09:00,"AI,Anthropic,Claude,ClaudeCode,cowork"
34,d8eeae3be9e9f23f2176,AIエージェントを組織化すると、馬鹿になる,https://qiita.com/jirachiuwu/items/d8eeae3be9e9f23f2176,jirachiuwu,4,0,8,0,36,2,0,,2026-06-02T00:50:07+09:00,"AI,ChatGPT,AIエージェント,AI活用,ClaudeCode"
35,997dd1e5fe7390396228,PARAメソッドで第二の脳を軽く回す：Obsidian / Cursor / Claude の運用ライフサイクル,https://qiita.com/Kazy_engineer/items/997dd1e5fe7390396228,Kazy_engineer,4,0,8,0,37,2,0,,2026-05-27T09:07:13+09:00,"para,cursor,Obsidian,ClaudeCode,知的生産"
36,03371ee57f9e7f149eb0,n8n で New Relic のカスタムパッケージ作ったら、思ったよりダウンロードされた話,https://qiita.com/seamoooooo/items/03371ee57f9e7f149eb0,seamoooooo,4,0,8,1,41,5,0,,2026-06-01T20:08:22+09:00,"NewRelic,npm,AI,MCP,n8n"
37,3cb7f2bcfa3ecdfdc4c2,Obsidian × Claude スキルで作る個人ナレッジベース,https://qiita.com/ryoji9702/items/3cb7f2bcfa3ecdfdc4c2,ryoji9702,4,0,7,0,38,1,0,,2026-05-30T22:59:44+09:00,"Obsidian,開発生産性,Claude,セカンドブレイン"
38,410d83f31e8d8b606ba9,あの手この手を試してもダメで、結局「読ませる形式」が問題だった話――CSVをYAMLに変えたら処理時間60%・使用量70%削減できた,https://qiita.com/inaba-yoshiko/items/410d83f31e8d8b606ba9,inaba-yoshiko,4,0,7,0,39,1,0,,2026-05-26T12:34:26+09:00,"YAML,AI,LLM,ClaudeCode,トークン最適化"
39,53986a41bfd50eee264e,AIのハルシネーションを見破る『セカンドオピニオン』調査術：Claude CodeとGitHub Copilotの比較検証フロー,https://qiita.com/oguri-gmoconnect/items/53986a41bfd50eee264e,oguri-gmoconnect,4,0,7,0,40,1,0,,2026-05-26T11:36:37+09:00,"AI,生産性向上,GitHubCopilot,LLM,ClaudeCode"
40,22ac474e4e7661d89027,GitHub Copilot を1か月、Claude Code を2日使ってみた — コーディングパートナーとエージェントは、別物だった,https://qiita.com/y104autumn/items/22ac474e4e7661d89027,y104autumn,4,1,4,0,50,10,0,,2026-05-30T02:51:48+09:00,"AI,VSCode,rag,GitHubCopilot,ClaudeCode"
41,4c61ded9eefe4d3f1c05,「いま重い SQL を 3 件教えて」を聞ける Oracle 公式 4 経路の横ぐし比較 ─ ユーザー層別の選択ガイド,https://qiita.com/asahide/items/4c61ded9eefe4d3f1c05,asahide,4,0,3,0,42,1,0,,2026-05-26T11:00:23+09:00,"oracle,MCP,oraclecloud,autonomous_database,ClaudeDesktop"
42,5d5da328ba7c58cb09ef,AIエージェント時代に、人月受託会社はどう壊れるのか,https://qiita.com/MarkInada/items/5d5da328ba7c58cb09ef,MarkInada,4,3,2,2,240,198,0,,2026-06-04T03:30:56+09:00,"AI,AI駆動開発,AIエージェント,ClaudeCode"
43,78f28b4467b691c3b963,Codex の承認疲れを減らす常駐デスクトップアプリを Tauri + Rust + UI Automation で作る,https://qiita.com/engchina/items/78f28b4467b691c3b963,engchina,4,0,2,0,43,0,0,,2026-05-26T13:14:08+09:00,"AI,codex,生成AI,AIエージェント,ClaudeCode"
44,4f043eb440066319dfa6,【決定版】Claude Code 全設定リファレンス 2026 — CLAUDE.md / Hooks / Permissions / MCP を 1 ページで網羅,https://qiita.com/LemonCake/items/4f043eb440066319dfa6,LemonCake,4,0,0,0,44,0,0,,2026-05-25T10:58:55+09:00,"設定,TypeScript,自動化,リファレンス,ClaudeCode"
45,7112baf1437877bfa799,Obsidian + LLM + Basesで構築する「開発プロジェクトの外部脳」：プロパティ駆動型の案件管理術,https://qiita.com/gmo-co-kitaura/items/7112baf1437877bfa799,gmo-co-kitaura,3,0,8,0,45,0,0,,2026-05-26T11:33:13+09:00,"AI,projectmanagement,業務効率化,Obsidian,Claude"
46,62d1c31c4da4e61a469f,Karpathy 流 LLM Wiki を Claude Cowork + Obsidian で作る,https://qiita.com/ryoji9702/items/62d1c31c4da4e61a469f,ryoji9702,3,0,7,0,46,0,0,,2026-06-01T09:24:11+09:00,"Obsidian,LLM,Claude,セカンドブレイン"
47,e8d1d34e6c6502d6026b,日刊IETF (2026-05-15): Morrisonファミリ五連投と暗号アテステーション標準、7228bisが揃う後半戦(Part 2),https://qiita.com/tetsuko_room/items/e8d1d34e6c6502d6026b,tetsuko_room,3,0,6,0,48,1,0,,2026-06-02T03:14:55+09:00,"MCP,pqc,AIエージェント,日刊IETF,SCITT"
48,53cc389d2c92ecaff070,Google Antigravity 2.0で専門技術記事はどこまで作れるか：時計編,https://qiita.com/rex0220/items/53cc389d2c92ecaff070,rex0220,3,1,5,0,71,23,0,,2026-05-31T13:52:33+09:00,"codex,Claude,Antigravity"
49,3e35c460e3b18606f1f3,Bedrock Tool Use から Aurora pgvector を直接叩く — Knowledge Bases を使わない RAG の組み立て,https://qiita.com/asahide/items/3e35c460e3b18606f1f3,asahide,3,0,5,0,49,0,0,,2026-05-24T19:45:04+09:00,"Aurora,rag,bedrock,pgvector,Claude"
50,058b66f03c81e41414d4,AIが書いたコードを鵜呑みにしない — レビュー観点7つのチェックリスト,https://qiita.com/ennagara128/items/058b66f03c81e41414d4,ennagara128,3,0,4,0,51,1,0,,2026-05-22T14:08:00+09:00,"プログラミング,TypeScript,AI,コードレビュー,ClaudeCode"
51,2d7afa6024d2f23b6482,ClaudeCodeにCLAUDE.md・SKILL.md・スクリプト作成をブン投げる「initプロンプト」,https://qiita.com/Higemal/items/2d7afa6024d2f23b6482,Higemal,3,0,2,0,53,2,0,,2026-06-04T01:34:05+09:00,"生成AI,Claude,ClaudeCode"
52,92112f2e783cec2e036e,Git経由で、ClaudeとCodexをリアルタイムに会話させる方法,https://qiita.com/Koukyosyumei/items/92112f2e783cec2e036e,Koukyosyumei,3,0,2,0,54,2,1,,2026-06-02T07:28:02+09:00,"Git,GitHub,codex,Claude,ClaudeCode"
53,05934596111b9065465d,仕様を揃えて止めない：マルチエージェント開発の3原則（SDD・TDD・ノンブロッキング）,https://qiita.com/s977043/items/05934596111b9065465d,s977043,3,0,2,0,55,2,0,,2026-06-02T07:20:32+09:00,"TDD,sdd,AI駆動開発,マルチエージェント,ClaudeCode"
54,091d3d0c879fb1b8d9fe,Claude Code から日本の SaaS を操作したくて、MCP 対応状況を全部調べてみた,https://qiita.com/michie_yamaguchi/items/091d3d0c879fb1b8d9fe,michie_yamaguchi,3,0,2,0,56,2,0,,2026-05-29T18:52:50+09:00,"SaaS,MCP,個人開発,AIAgent,ClaudeCode"
55,36fdabedda0fb8693b3f,Claude Code にWebサイトのコーディングをさせる方法—ドキュメント設計から指示出しまで,https://qiita.com/sarap422/items/36fdabedda0fb8693b3f,sarap422,3,0,2,0,57,2,0,,2026-05-28T15:23:40+09:00,ClaudeCode
56,4e89a93c2ebfb928e2b1,AIエージェント3種で戦略議論したら、OSSロードマップの主軸が根本から変わった話,https://qiita.com/s977043/items/4e89a93c2ebfb928e2b1,s977043,3,0,2,0,58,2,0,,2026-05-28T09:29:07+09:00,"OSS,Gemini,codex,AI駆動開発,ClaudeCode"
57,138038261a80f219f706,Claudeの回答が長すぎて疲れる人へ｜出力構造をPreferencesで制御して認知負荷を下げる,https://qiita.com/ktdatascience/items/138038261a80f219f706,ktdatascience,3,0,1,0,59,2,0,,2026-05-23T11:56:30+09:00,"初心者,LLM,プロンプトエンジニアリング,Claude,AI生産性"
58,8748aeb59715c7d1d26a,GoogleのAI IDE「Antigravity」がある日突然チャットボットになった話——強制更新騒動を技術的に読み解く,https://qiita.com/lumichy/items/8748aeb59715c7d1d26a,lumichy,3,0,1,0,60,2,0,,2026-05-22T23:05:55+09:00,"Google,開発環境,IDE,AI,Claude"
59,0213f091f667e1b40133,Claude Code公式プラグインで「セキュリティ担当のもう一人のClaude」を常駐させる,https://qiita.com/4q_sano/items/0213f091f667e1b40133,4q_sano,3,0,1,0,61,2,0,434,2026-05-27T17:28:50+09:00,ClaudeCode
60,5aff0a2ff21f9906c9f7,建築士がClaude Codeを自走させたら、2日で公共工事入札DB＋RAG＋記事生成SaaSが動き始めた話,https://qiita.com/architectJapan/items/5aff0a2ff21f9906c9f7,architectJapan,3,0,1,0,62,2,0,,2026-05-27T07:45:28+09:00,"cloudflare,Next.js,ChatGPT,建築士,ClaudeCode"
61,1db8f575b9e97955c977,MCPとSkillsに続く第3の革命：Claude Code WorkflowがultraworkでAgentをコードに焼き付ける,https://qiita.com/lumichy/items/1db8f575b9e97955c977,lumichy,3,0,1,0,63,2,1,,2026-05-25T22:06:27+09:00,"AI,Workflow,Agent,LLM,ClaudeCode"
62,c478c50a2e204b651c80,Copilot Chat と Claude Code の会話履歴を ChromaDB に投入して『過去の自分』を検索する,https://qiita.com/y104autumn/items/c478c50a2e204b651c80,y104autumn,3,0,1,0,65,3,0,,2026-05-30T03:02:41+09:00,"Python,VSCode,MCP,rag,copilot"
63,2f4787ef19221773e685,Claude Managed AgentsでLチカ！（エージェント時代のIoTはこれか？！）,https://qiita.com/moritalous/items/2f4787ef19221773e685,moritalous,2,0,12,0,66,3,0,,2026-05-24T11:37:36+09:00,"RaspberryPi,IoT,Anthropic,Claude"
64,6ed097f5bf99d3d2b5a7,【AI-DLC】aidlc-workflows の v2 が生えていたので差分を見てみた,https://qiita.com/ryu-ki/items/6ed097f5bf99d3d2b5a7,ryu-ki,2,1,11,1,112,48,0,,2026-06-01T10:32:57+09:00,"AWS,プロンプトエンジニアリング,ClaudeCode,Kiro,AIDLC"
65,f4496113455b1161e872,Claude Codeのスキルを書くときに便利だった3つの組み込みツール,https://qiita.com/hiropon122/items/f4496113455b1161e872,hiropon122,2,0,8,0,67,2,0,,2026-05-26T08:06:22+09:00,"AI,ClaudeCode,AgentSkills"
66,12e273d9e6aca359be7d,Claude Codeで独自タイミングのhooksを自作する,https://qiita.com/hiropon122/items/12e273d9e6aca359be7d,hiropon122,2,0,7,0,68,2,0,,2026-05-27T08:43:40+09:00,"AI,ClaudeCode,AgentSkills"
67,ba5fc57f71fec017d487,Claude Code Skills で繰り返し作業を仕組み化する — 設計パターン3選,https://qiita.com/ennagara128/items/ba5fc57f71fec017d487,ennagara128,2,0,6,0,70,3,0,,2026-05-23T10:27:02+09:00,"自動化,AI,生産性向上,ClaudeCode,CLAUDE_md"
68,a93565d96ee2b12368b3,ClaudeCodeでペルソナを書くと TypeScript はどう変わるか：型・命名・コード量から見る定量検証,https://qiita.com/shatolin/items/a93565d96ee2b12368b3,shatolin,2,0,5,0,72,4,0,,2026-05-24T21:14:58+09:00,"TypeScript,AI,プロンプトエンジニアリング,ClaudeCode"
69,245053c219a5c5156227,Claude 4.6 以降 Assistant Message Prefill が廃止になったので max_tokens 超過時のリトライ処理を見直す,https://qiita.com/hayao_k/items/245053c219a5c5156227,hayao_k,2,0,4,0,73,4,0,,2026-05-25T09:24:37+09:00,"Python,AWS,bedrock,Claude"
70,fdd5e0ac1ce6718fb680,mattpocock/skills 18 個から学ぶ Claude Skill 設計,https://qiita.com/ryoji9702/items/fdd5e0ac1ce6718fb680,ryoji9702,2,0,3,0,74,4,0,,2026-06-03T23:43:39+09:00,"開発生産性,Claude,ClaudeCode"
71,a6c530ec1f71326153cc,コードを1行も書かずに確定申告の経理を半自動化した（Claude Code + MCP）,https://qiita.com/kazun_0909/items/a6c530ec1f71326153cc,kazun_0909,2,0,3,0,75,4,0,,2026-05-29T00:05:37+09:00,"確定申告,個人事業主,MCP,Claude"
72,62eb4f78ad2ff1822ef0,Claude Codeのプラグインcc-companyカスタマイズ入門！秘書の口調を変更してみよう,https://qiita.com/Fuses-Garage/items/62eb4f78ad2ff1822ef0,Fuses-Garage,2,0,2,0,76,4,0,,2026-06-01T10:48:37+09:00,"初心者,生成AI,Claude,cc-company"
73,dd9e17c908971a0050a4,Google Antigravity 2.0で専門技術記事はどこまで作れるか：宇宙電子機器編,https://qiita.com/rex0220/items/dd9e17c908971a0050a4,rex0220,2,0,2,0,77,4,0,,2026-05-30T11:01:38+09:00,"codex,Claude,Antigravity"
74,f8394c00a2d627bdd473,TS/ReactエンジニアがTauri+Rustを触って感動した、圧倒的速度と堅牢性,https://qiita.com/vanilla2412/items/f8394c00a2d627bdd473,vanilla2412,2,0,2,0,78,4,0,,2026-06-03T15:46:05+09:00,"Rust,React,Tauri,ClaudeCode,Antigravity"
75,3c79580ead94bda68a01,Contribution Arc開発記録#4,https://qiita.com/ari_init/items/3c79580ead94bda68a01,ari_init,2,0,2,0,79,4,0,,2026-06-02T18:13:58+09:00,"GitHub,初心者,AI,学習記録,ClaudeCode"
76,15792cf3737cea7801c5,サブエージェントでは！コミュニケーションを定義したい！（ClaudeCodeとOTel計測で実測する！）,https://qiita.com/wasssse/items/15792cf3737cea7801c5,wasssse,2,0,2,0,80,4,0,,2026-05-30T23:09:23+09:00,"opentelemetry,Anthropic,AIエージェント,ClaudeCode,subagent"
77,c631ca7ef11c8eb05541,Qwen3.7 Max入門 — Claude Codeのバックエンドで使えるAlibaba製エージェントAI,https://qiita.com/kai_kou/items/c631ca7ef11c8eb05541,kai_kou,2,0,2,0,81,4,0,,2026-05-29T14:16:18+09:00,"Alibaba,LLM,Qwen,AIAgent,ClaudeCode"
78,018f882197e659930aab,『実践Claude Code入門 ― 現場で活用するためのAIコーディングの思考法』の要点,https://qiita.com/dededekana/items/018f882197e659930aab,dededekana,2,0,2,0,82,4,0,,2026-05-22T17:25:56+09:00,"AI,AI駆動開発,AI活用,ClaudeCode"
79,43619874303949059b54,"Claude Code入門 | mode, model, effort からCLAUDE.mdまで。初めての方が一通り使えるようになるガイド",https://qiita.com/Ryotaro-namaketAI/items/43619874303949059b54,Ryotaro-namaketAI,2,2,1,1,337,258,0,,2026-06-04T17:20:53+09:00,"Claude,AIAgent,ClaudeCode"
80,72ebd6a2ad9438a08c4e,🚀 Claude Code Dynamic Workflows 完全解説 — 1000エージェント並列実行の衝撃,https://qiita.com/lhjjjk4/items/72ebd6a2ad9438a08c4e,lhjjjk4,2,0,1,0,83,3,0,,2026-06-03T10:28:56+09:00,"AI,コーディング,エージェント,Claude,开発ツール"
81,841e5292f4fc154a6f22,AI課金を解約したい人へ。ローカルLLMでAI課金をゼロ円にするのは本当に得なのか調べてみた,https://qiita.com/nolanlover0527/items/841e5292f4fc154a6f22,nolanlover0527,2,0,1,0,84,3,0,,2026-06-02T17:14:41+09:00,"AI,ChatGPT,LLM,Claude,ローカルLLM"
82,03542d68ea32922ef4db,Amazon Bedrock ナレッジベースで LINE 世界旅行 Bot を作る — RAG 対応版,https://qiita.com/shun8747/items/03542d68ea32922ef4db,shun8747,2,0,1,0,85,3,0,,2026-05-31T21:07:20+09:00,"AWS,chatbot,bedrock,Claude"
83,5f7dc25631221166ad17,Claude Code のコンテキスト劣化を防ぐ：Context Engineering スキル集の使い方,https://qiita.com/satoshi_061/items/5f7dc25631221166ad17,satoshi_061,2,0,1,0,86,3,0,,2026-05-31T14:07:48+09:00,"AI,LLM,Claude,ClaudeCode,ContextEngineering"
84,70cdb50e3abe6fe775f2,Claude Opus 4.8入門 — Dynamic Workflowsとエフォート制御APIの全貌,https://qiita.com/kai_kou/items/70cdb50e3abe6fe775f2,kai_kou,2,0,1,0,87,3,0,,2026-05-29T14:16:15+09:00,"Python,API,Anthropic,Claude,AIAgent"
85,8e56cc945445e2fbee72,Claude Code のパーミッション設計を理解して「Do you want to proceed?」を減らす,https://qiita.com/satoshi_061/items/8e56cc945445e2fbee72,satoshi_061,2,0,1,0,88,3,0,,2026-05-28T20:48:22+09:00,"開発ツール,AI,Claude,ClaudeCode"
86,33b6692d022a20df01da,Claude codeのskillsでテスト自動生成を効率化するテクニック5選,https://qiita.com/kamome_susume/items/33b6692d022a20df01da,kamome_susume,2,0,1,0,89,3,0,,2026-05-23T12:23:25+09:00,"AI,Claude,AIエージェント,ClaudeCode"
87,c31129f205911a399f9d,Claude codeのskills作成でやりがちなミス5選,https://qiita.com/kamome_susume/items/c31129f205911a399f9d,kamome_susume,2,0,1,0,90,3,0,,2026-05-23T12:20:08+09:00,"AI,Claude,AIエージェント,ClaudeCode"
88,f1f362c189d33fc52a80,Claude Skill で土地査定エンジンを実装して Apache 2.0 で OSS 公開した話,https://qiita.com/Matsda_K/items/f1f362c189d33fc52a80,Matsda_K,2,0,1,0,91,3,0,,2026-05-22T17:01:55+09:00,"Python,OSS,不動産,Claude,ClaudeSkill"
89,a7c7ede4c57c5a8ce34d,要件定義が全て、AI駆動開発を三すくみレビューで回した話,https://qiita.com/Skillsheet-Port/items/a7c7ede4c57c5a8ce34d,Skillsheet-Port,2,0,1,0,92,3,0,,2026-05-22T08:00:11+09:00,"AI,要件定義,cursor,Claude,バイブコーディング"
90,d606236ea4fb253347c1,Claudeでプログラミング知識ゼロでも本格的なタイピングゲームを作ることができた | カケルタイピング,https://qiita.com/ryo00078/items/d606236ea4fb253347c1,ryo00078,2,0,1,0,93,3,0,,2026-06-04T17:44:36+09:00,"初心者,AI,個人開発,Next.js,ClaudeCode"
91,a7a9068324a8fa2f6e0d,Claude Code の Dynamic Workflows を試す前に知っておきたいこと（特にトークン消費の話）,https://qiita.com/leomarokun/items/a7a9068324a8fa2f6e0d,leomarokun,2,0,1,0,94,3,0,,2026-06-03T22:44:51+09:00,"AI,AIエージェント,ClaudeCode"
