rank,id,title,url,user_id,stocks_count,stocks_delta,likes_count,likes_delta,previous_rank,rank_delta,comments_count,page_views_count,created_at,tags
58,be00b011c3cf478e15c7,スモールケースで学ぶループエンジニアリング入門,https://qiita.com/shun123/items/be00b011c3cf478e15c7,shun123,6,0,4,0,59,1,0,,2026-07-13T23:03:14+09:00,"ClaudeCode,ループエンジニアリング"
59,c72674d302c717b70057,ベクトルDBを使わないGraphRAG「Graphify」の中身を一次情報で読む,https://qiita.com/ryoji9702/items/c72674d302c717b70057,ryoji9702,6,0,3,0,60,1,0,,2026-08-07T22:02:20+09:00,"AI,rag,ClaudeCode"
60,eccf5d6db62970a7e16d,実装はCodex、レビューはClaude、JetBrains Airでクロスエージェントレビュー,https://qiita.com/nattogohan123/items/eccf5d6db62970a7e16d,nattogohan123,6,0,3,0,61,1,0,,2026-07-14T11:04:47+09:00,"初心者,JetBrains,AI,codex,ClaudeCode"
61,64968759886b97edd473,Claude Codeが突然感情を持って懺悔してきた,https://qiita.com/jun-uen0/items/64968759886b97edd473,jun-uen0,5,0,20,0,62,1,0,,2026-07-14T16:33:57+09:00,"devops,AI,Agent,LLM,ClaudeCode"
62,96a0427ee21c89fe1289,Claude Codeから使えるMCPサーバーをAgentCoreゲートウェイで構築する,https://qiita.com/moritalous/items/96a0427ee21c89fe1289,moritalous,5,0,14,1,63,1,1,,2026-07-25T15:58:34+09:00,"AWS,AgentCore,MCP,ClaudeCode"
63,0a989976c3587c0319ef,設計レビューがHTMLで返る improve-codebase-architecture が良い,https://qiita.com/ryoji9702/items/0a989976c3587c0319ef,ryoji9702,5,0,7,0,64,1,0,,2026-07-29T20:34:10+09:00,"ClaudeCode,AI駆動開発"
64,7300b32de1d127acc421,Claude Code・Codexに動作確認まで自走させる｜ビルド・操作・録画・証跡を残す開発フロー,https://qiita.com/vivinko/items/7300b32de1d127acc421,vivinko,5,0,7,0,65,1,0,,2026-07-25T01:54:40+09:00,"ソフトウェア開発,codex,ClaudeCode,AI駆動開発,AIエージェント"
65,ad30cd311f083cd269d0,CLAUDE.mdによるClaude Codeの探索コスト削減を実測,https://qiita.com/eiji-noguchi/items/ad30cd311f083cd269d0,eiji-noguchi,5,0,6,0,66,1,1,,2026-07-17T04:35:46+09:00,"AI,生成AI,Claude,ClaudeCode,CLAUDE.md"
66,c01e617c83b3229a3584,AI時代のデザイン問題,https://qiita.com/suzuyoshi/items/c01e617c83b3229a3584,suzuyoshi,5,0,3,0,67,1,0,,2026-07-28T01:01:23+09:00,"Design,AI,ClaudeCode,ClaudeDesign,tailwindcss"
67,e1dc7a8dbb13b924dd66,Agent Skillsを本番運用に載せる前の境界チェック：初心者向けに整理する,https://qiita.com/YushiYamamoto/items/e1dc7a8dbb13b924dd66,YushiYamamoto,5,0,3,0,68,1,0,,2026-07-26T08:10:31+09:00,"ClaudeCode,SKILLS,AIエージェント,Security,自動化"
68,ae903765f0d5caf5821d,Claude Codeのサブエージェント運用で効いたのは「賢い指示」より「失敗のカタログ化」だった,https://qiita.com/clar_biz/items/ae903765f0d5caf5821d,clar_biz,4,0,10,0,69,1,0,,2026-07-27T02:43:54+09:00,"ClaudeCode,AI,LLM,個人開発,自動化"
69,c616f8f5f318bd285e38,Claude CodeのSkill Creatorを使った感想,https://qiita.com/gilly/items/c616f8f5f318bd285e38,gilly,4,0,9,0,70,1,1,,2026-07-13T12:31:00+09:00,"skillcreator,ClaudeCode"
70,a23a914f9375686eaed8,ChatGPTに長いコードを渡す前に圧縮する「TokenTrim」を作りました,https://qiita.com/uni928/items/a23a914f9375686eaed8,uni928,4,0,5,0,71,1,2,,2026-08-07T09:49:28+09:00,"HTML,JavaScript,ChatGPT,AI,Claude"
71,734ee24a5cd1c203b835,結婚式準備をAIでハックしてみた,https://qiita.com/ikageso17g/items/734ee24a5cd1c203b835,ikageso17g,4,0,5,0,72,1,0,,2026-07-29T15:01:49+09:00,"MCP,Claude,Notion,結婚式"
72,9bc3e4e4ef4d9d31a160,【Godot 4.x】3D脱出ゲームを作ってみる④〜プリミティブな3連ダイヤル錠ギミックの実装〜,https://qiita.com/OnuuuumaX/items/9bc3e4e4ef4d9d31a160,OnuuuumaX,4,0,5,0,73,1,0,,2026-07-16T08:47:53+09:00,"ゲーム制作,ゲーム開発,Godot,MCP,ClaudeCode"
73,b91aad707846def8b9dc,【Godot 4.x】2D脱出ゲームを作ってみる⑪〜BGM・効果音を実装する〜,https://qiita.com/OnuuuumaX/items/b91aad707846def8b9dc,OnuuuumaX,4,0,4,0,74,1,0,,2026-07-20T23:07:37+09:00,"ゲーム制作,ゲーム開発,Godot,MCP,ClaudeCode"
74,0fa85c3bb98f0121759b,【Godot 4.x】3D脱出ゲームを作ってみる⑥〜アイテム取得・所持インベントリの実装〜,https://qiita.com/OnuuuumaX/items/0fa85c3bb98f0121759b,OnuuuumaX,4,0,4,0,75,1,0,,2026-07-18T09:02:41+09:00,"ゲーム制作,ゲーム開発,Godot,MCP,ClaudeCode"
75,7a4fb1d0436abc90bd51,AIの「独り言」を読み飛ばしている新人エンジニアは、一番おいしい部分を捨てている,https://qiita.com/wasyokusatoshi/items/7a4fb1d0436abc90bd51,wasyokusatoshi,4,0,4,0,76,1,0,,2026-07-15T01:55:18+09:00,"初心者,新人プログラマ応援,GitHubCopilot,生成AI,ClaudeCode"
76,19b3d0cd8d3dcb6ecdc4,Claude CodeとCodexでskills・rulesを一元管理する,https://qiita.com/natume_nat/items/19b3d0cd8d3dcb6ecdc4,natume_nat,4,0,4,0,77,1,0,,2026-07-14T19:04:16+09:00,"ClaudeCode,codex,AI,生成AI"
77,ea4c8f706403cdd5e005,AIと二重スラッシュのバグを追いかけたら、犯人はIDEの依存解決だった話,https://qiita.com/inaba-yoshiko/items/ea4c8f706403cdd5e005,inaba-yoshiko,4,0,4,0,78,1,0,,2026-07-14T11:56:46+09:00,"Maven,debug,Thymeleaf,SpringBoot,ClaudeCode"
78,496f1938e7ff4c9067b7,【毎月更新】Claude公式教材が多すぎて迷う人へ：目的別ロードマップと全教材一覧【2026年7月版】,https://qiita.com/AoraNow_Yoshiyuki_Ito/items/496f1938e7ff4c9067b7,AoraNow_Yoshiyuki_Ito,4,0,2,0,79,1,0,,2026-07-26T23:06:13+09:00,"Claude,Anthropic,ClaudeCode,MCP,生成AI"
79,9d1977ece32897ed9ef8,プロンプトの品質を定量的かつ爆速で評価したい,https://qiita.com/Koukyosyumei/items/9d1977ece32897ed9ef8,Koukyosyumei,4,0,1,0,80,1,0,,2026-07-13T07:19:45+09:00,"新人プログラマ応援,codex,プロンプトエンジニアリング,AIエージェント,ClaudeCode"
80,f84c9f7864bdce49563f,OpenMontage：AIコーディングエージェント時代の動画生成プラットフォーム,https://qiita.com/ksonoda/items/f84c9f7864bdce49563f,ksonoda,3,0,9,0,81,1,0,,2026-07-13T08:34:15+09:00,"codex,生成AI,動画生成AI,Text2Video,ClaudeCode"
81,47b45beeb283bb989de5,Claude CodeでVue2→3をやってみたら、Javaのメジャーアップより苦労した話,https://qiita.com/ntaka329/items/47b45beeb283bb989de5,ntaka329,3,0,7,0,82,1,0,,2026-07-16T12:39:02+09:00,"マイグレーション,Vue.js,vue2,Vue3,ClaudeCode"
82,2e34116872268453a66a,カスタムスラッシュコマンドを作ってみた　～勤怠管理アプリ編③～,https://qiita.com/yukegineer/items/2e34116872268453a66a,yukegineer,3,0,6,0,83,1,0,,2026-07-27T23:46:58+09:00,"ClaudeCode,Claude,AI"
83,c066a478a9f163add92b,Excelはもう手で編集しない。Claude Code + OfficeCLIに頼むだけ,https://qiita.com/tamakiiii/items/c066a478a9f163add92b,tamakiiii,3,0,5,0,84,1,0,,2026-07-18T11:41:47+09:00,"Excel,ClaudeCode,OfficeCLI,AI,業務効率化"
84,9a3407a6176d8e4e2d5d,"IBM Bob のカスタム・スキルで起動 -  スライド資料から音声付き動画を生成するツール ""ai-slide-studio"" 概要",https://qiita.com/c_u/items/9a3407a6176d8e4e2d5d,c_u,3,0,4,0,85,1,7,,2026-07-24T20:14:00+09:00,"IBMBob,SKILLS,AI,Claude,slide"
85,5be46b01e4d60a7f059c,二十年、同じ番号を探していた ── コメント欄で教わって、その日のうちに実証した話,https://qiita.com/shu15511551/items/5be46b01e4d60a7f059c,shu15511551,3,1,4,0,108,23,3,,2026-08-10T05:05:36+09:00,"ExcelVBA,ClaudeCode,AI,VBA,生産性向上"
86,0f6a7551da98464cc54e,AppleのUIをSkill化して「AI臭いUI」を脱しようとチャレンジした,https://qiita.com/t2murata/items/0f6a7551da98464cc54e,t2murata,3,0,4,0,86,0,0,,2026-08-01T10:45:32+09:00,"ClaudeCode,SKILLS,Apple,個人開発,Webアプリケーション"
87,51e00191c02fe0042a05,# Claude Codeの複数セッション、「どのターミナルだっけ」問題を解決した,https://qiita.com/sumihiro3/items/51e00191c02fe0042a05,sumihiro3,3,0,4,0,87,0,0,,2026-07-28T18:10:11+09:00,"ClaudeCode,AI駆動開発,Terminal,CLI"
88,5e9584c7c80ff1e72a73,Claude Code / Codex がドキュメントをもっと上手に使えるようにするテクニック,https://qiita.com/peka2/items/5e9584c7c80ff1e72a73,peka2,3,0,4,0,88,0,0,,2026-07-25T21:37:42+09:00,"ClaudeCode,codex"
89,d34ba62718212b5ab6ee,"【後編】AIに""設計通り""実装させる ― 仕様駆動開発(SDD)ハーネスをClaude Codeで組んだ",https://qiita.com/NeoSoleil/items/d34ba62718212b5ab6ee,NeoSoleil,3,0,4,0,89,0,0,,2026-07-25T18:00:04+09:00,"ClaudeCode,AI,初心者,CleanArchitecture,Python"
90,bd8f1a76f2b3bf250615,Claude Code のステータスラインに Jira のタスク状態を表示する,https://qiita.com/ryoji9702/items/bd8f1a76f2b3bf250615,ryoji9702,3,0,4,0,90,0,0,,2026-07-20T22:53:01+09:00,"ClaudeCode,jira"
91,e2ef0bcbaf8151ac1dd3,ローカルLLMをSV/UVM用に育てる（ゲート強化編） ,https://qiita.com/sukimaengineer/items/e2ef0bcbaf8151ac1dd3,sukimaengineer,3,0,4,0,91,0,0,,2026-07-16T21:25:02+09:00,MCP
